Advanced Telemetry Systems' R4520C Series Receiver-Data Logger
Csv Data File: C:\Users\ODELLA\Desktop\R4520C_9_07_2023_8_54_42_Stewart system_Sept 6_MR.csv
 Generated: 9/07/2023
Program: ATSWinRec_R4520C,Version: R4520C_3.0.26.18869,Source:PC
                                                  
                                                  
Date,Sec,Fr,Sig,Code,NumDet,NumMort,Latitude,Longitude,GpsAge,PrmNum,
08/23/23 16:22,34,150054,78,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,35,150054,77,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,36,150054,82,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,37,150054,82,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,37,150054,80,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,40,150054,80,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,40,150054,80,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,41,150054,80,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,42,150054,80,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,46,150054,74,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,46,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,49,150054,75,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,50,150054,73,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,51,150054,73,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,6,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,8,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,9,150054,83,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,10,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,15,150054,74,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,16,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,18,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,18,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,20,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,20,150054,95,34,1,0,0.00000000,0.00000000,00,1,
